housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
27.0,2190.0,626.0,1768.0,528.0,1.2446,10.38
32.0,2552.0,576.0,2161.0,548.0,2.9459,14.44
36.0,1111.0,275.0,1333.0,266.0,3.5347,15.81
31.0,1115.0,268.0,1369.0,259.0,3.5694,15.05
35.0,1493.0,278.0,729.0,268.0,2.9821,9.74
28.0,1261.0,233.0,609.0,242.0,5.1024,31.27
34.0,2253.0,522.0,1262.0,511.0,3.4375,25.98
16.0,2784.0,468.0,1458.0,465.0,4.0048,18.46
33.0,1308.0,375.0,2175.0,347.0,3.0824,17.74
15.0,978.0,187.0,407.0,182.0,4.375,15.8
26.0,1435.0,234.0,544.0,232.0,2.6705,13.67
32.0,3357.0,621.0,1696.0,604.0,4.2685,21.66
28.0,3308.0,766.0,3201.0,720.0,1.7694,7.39
32.0,1706.0,292.0,923.0,284.0,5.5057,14.72
36.0,337.0,69.0,223.0,68.0,3.2404,22.5
37.0,2483.0,459.0,1072.0,445.0,3.0721,10.81
51.0,2399.0,516.0,1160.0,514.0,3.8456,31.89
21.0,916.0,194.0,451.0,178.0,2.125,6.33
25.0,2366.0,417.0,1076.0,398.0,6.9238,34.59
15.0,4155.0,637.0,1722.0,616.0,4.8831,15.44
16.0,3913.0,710.0,1782.0,676.0,5.1297,20.67
46.0,12.0,4.0,18.0,7.0,0.4999,6.75
32.0,3885.0,759.0,2504.0,736.0,3.6453,20.17
30.0,2887.0,866.0,2806.0,830.0,2.2122,16.94
31.0,2695.0,491.0,1059.0,451.0,4.7841,39.35
40.0,1475.0,347.0,1222.0,298.0,1.5303,9.53
35.0,3473.0,563.0,2091.0,580.0,4.4821,21.41
16.0,4367.0,1161.0,2164.0,1005.0,4.0214,13.95
43.0,4269.0,591.0,1467.0,582.0,9.0702,50.0001
36.0,3097.0,667.0,1484.0,634.0,3.1905,23.53
39.0,1074.0,323.0,1613.0,308.0,2.3015,13.17
23.0,3170.0,532.0,1446.0,515.0,4.4357,29.17
17.0,3057.0,577.0,1497.0,556.0,3.5189,10.1
13.0,4859.0,1293.0,3351.0,1200.0,3.6875,21.19
52.0,3328.0,653.0,1260.0,614.0,4.7437,33.1
43.0,1638.0,434.0,1213.0,390.0,1.3403,11.08
49.0,1657.0,266.0,613.0,270.0,5.7837,37.81
52.0,2539.0,497.0,1152.0,488.0,4.1354,26.82
41.0,725.0,239.0,582.0,214.0,3.1667,36.25
48.0,2555.0,548.0,1285.0,482.0,3.7734,31.47
32.0,3943.0,605.0,1524.0,614.0,6.0677,32.16
32.0,2262.0,416.0,1156.0,404.0,3.8534,15.76
5.0,2167.0,384.0,1174.0,358.0,4.0114,9.77
16.0,284.0,51.0,239.0,46.0,1.8958,13.75
26.0,3135.0,524.0,1385.0,523.0,4.337,13.97
13.0,2880.0,576.0,2450.0,567.0,3.1696,13.8
26.0,2286.0,444.0,498.0,216.0,2.065,9.61
23.0,2564.0,347.0,1043.0,351.0,6.2048,27.5
48.0,1252.0,305.0,673.0,308.0,2.3357,17.5
30.0,4238.0,1010.0,1914.0,972.0,3.7632,30.7
3.0,7689.0,1545.0,3804.0,1399.0,3.3871,11.18
16.0,5192.0,1381.0,3261.0,1321.0,2.2685,15.19
8.0,4447.0,713.0,1680.0,705.0,8.8693,45.04
38.0,1750.0,411.0,1398.0,409.0,2.3967,16.31
16.0,2092.0,489.0,877.0,392.0,3.0461,21.69
29.0,1799.0,356.0,1278.0,387.0,1.7813,5.79
35.0,2243.0,495.0,1135.0,465.0,4.3281,32.4
23.0,2622.0,445.0,1103.0,407.0,4.725,28.96
52.0,1963.0,430.0,1197.0,415.0,3.8929,21.1
19.0,4657.0,739.0,1914.0,732.0,5.0509,19.99
19.0,2129.0,562.0,1323.0,525.0,2.9539,16.99
15.0,1248.0,234.0,529.0,216.0,3.3393,10.72
40.0,1821.0,447.0,777.0,441.0,2.3375,35.52
41.0,936.0,257.0,913.0,226.0,2.0313,12.26
52.0,2208.0,409.0,791.0,408.0,5.8408,50.0
10.0,2163.0,392.0,1174.0,362.0,3.375,9.8
15.0,3944.0,746.0,2355.0,757.0,3.569,7.07
32.0,2242.0,490.0,921.0,461.0,4.0429,50.0001
13.0,1110.0,216.0,602.0,209.0,2.5887,14.44
18.0,3612.0,737.0,1864.0,713.0,2.7069,15.38
39.0,2235.0,412.0,1268.0,402.0,2.6758,7.46
34.0,1943.0,320.0,895.0,305.0,5.0462,22.77
45.0,1552.0,315.0,785.0,316.0,3.7411,23.55
23.0,4388.0,864.0,2526.0,846.0,4.5217,21.94
49.0,2850.0,379.0,1113.0,380.0,12.9591,50.0001
12.0,4776.0,1082.0,4601.0,1066.0,2.9184,10.05
5.0,4458.0,751.0,2392.0,773.0,4.5938,12.65
15.0,2849.0,537.0,878.0,520.0,3.2841,15.83
9.0,4288.0,1017.0,3156.0,900.0,2.7827,10.58
35.0,3669.0,617.0,1694.0,585.0,3.9485,13.39
52.0,102.0,29.0,54.0,32.0,1.9875,19.17
43.0,2344.0,647.0,1710.0,644.0,1.6504,15.18
23.0,5135.0,911.0,2351.0,863.0,5.2319,43.01
50.0,637.0,143.0,590.0,147.0,1.9659,8.57
23.0,8798.0,1465.0,2750.0,1208.0,8.7364,50.0001
17.0,2449.0,536.0,1157.0,543.0,3.9519,27.42
41.0,101.0,23.0,85.0,30.0,4.125,23.75
6.0,5110.0,1044.0,1938.0,724.0,3.1917,11.28
33.0,1620.0,283.0,868.0,275.0,5.4110000000000005,21.94
4.0,6712.0,1200.0,3126.0,1026.0,3.2277,12.65
35.0,10869.0,2226.0,9879.0,2152.0,2.5681,8.13
36.0,1910.0,352.0,1593.0,329.0,3.89,17.0
52.0,2159.0,424.0,824.0,388.0,3.8897,21.84
18.0,2603.0,576.0,1616.0,588.0,2.0192,6.37
49.0,4449.0,711.0,1606.0,709.0,5.7768,28.16
33.0,885.0,294.0,1270.0,282.0,2.1615,11.88
52.0,1735.0,347.0,712.0,343.0,3.1711,20.08
5.0,538.0,98.0,8733.0,105.0,4.2391,15.46
25.0,3972.0,842.0,2863.0,729.0,2.1304,5.85
35.0,1141.0,212.0,924.0,212.0,3.1591,14.83
46.0,1026.0,330.0,1109.0,333.0,1.2904,6.33
35.0,2471.0,349.0,881.0,342.0,7.6229,50.0001
20.0,1592.0,327.0,647.0,253.0,2.5326,13.68
29.0,1687.0,327.0,864.0,334.0,2.4943,8.19
29.0,3480.0,608.0,2007.0,541.0,3.2738,7.87
11.0,1177.0,138.0,415.0,119.0,10.0472,50.0001
42.0,2555.0,665.0,1206.0,595.0,2.0804,22.67
28.0,1983.0,375.0,1407.0,367.0,3.8319,17.9
28.0,4323.0,886.0,1650.0,705.0,2.7266,26.68
5.0,5979.0,1190.0,2679.0,1084.0,4.196000000000001,17.17
29.0,1960.0,415.0,1681.0,435.0,2.9292,8.45
30.0,2547.0,485.0,1547.0,501.0,3.9939999999999998,9.55
16.0,3204.0,541.0,1818.0,529.0,5.2596,17.15
48.0,510.0,180.0,545.0,132.0,1.8008,8.65
52.0,3046.0,373.0,975.0,365.0,8.8342,43.05
38.0,1445.0,392.0,1286.0,357.0,1.4632,8.02
32.0,3551.0,1037.0,1731.0,935.0,2.2017,20.83
41.0,1411.0,233.0,626.0,214.0,7.0875,24.07
33.0,2938.0,576.0,1516.0,568.0,3.5,16.24
51.0,1532.0,366.0,669.0,333.0,3.6434,27.88
27.0,1170.0,227.0,660.0,222.0,2.3906,8.18
20.0,4589.0,594.0,1660.0,595.0,7.4141,23.65
33.0,1096.0,240.0,716.0,224.0,1.6944,11.18
26.0,5062.0,2055.0,4533.0,1822.0,2.3105,16.67
33.0,5226.0,833.0,2221.0,839.0,5.1491,20.7
36.0,2223.0,361.0,942.0,331.0,4.6806,15.24
31.0,1297.0,259.0,765.0,240.0,2.7656,9.36
52.0,2477.0,385.0,993.0,371.0,4.9135,36.81
14.0,2844.0,602.0,1613.0,544.0,3.3571,19.36
15.0,8244.0,1409.0,4453.0,1357.0,5.4829,19.96
20.0,1814.0,282.0,658.0,253.0,7.9977,40.0
46.0,3745.0,798.0,1502.0,808.0,3.8643,19.58
32.0,3163.0,712.0,1358.0,544.0,2.125,5.77
28.0,1984.0,313.0,1099.0,343.0,4.5526,25.02
15.0,3712.0,1005.0,1888.0,890.0,3.6875,20.96
15.0,2241.0,381.0,997.0,390.0,3.4833,19.32
52.0,1026.0,180.0,469.0,168.0,2.875,16.0
47.0,3386.0,663.0,1228.0,619.0,3.0625,14.15
43.0,1235.0,385.0,1745.0,372.0,2.0817,11.33
35.0,2297.0,497.0,1428.0,497.0,4.7431,23.97
35.0,932.0,294.0,1153.0,282.0,1.4886,10.0
42.0,2267.0,478.0,1083.0,458.0,3.2015,25.0
19.0,2020.0,416.0,1341.0,360.0,1.7,6.9
5.0,4034.0,771.0,1967.0,742.0,3.8065,14.6
7.0,2493.0,693.0,951.0,641.0,4.2375,20.5
18.0,3337.0,549.0,1449.0,519.0,5.1412,31.58
21.0,2471.0,473.0,1753.0,451.0,4.025,29.38
24.0,6145.0,868.0,2710.0,875.0,7.5078,34.4
25.0,4393.0,1369.0,3781.0,1267.0,2.5833,18.37
23.0,1494.0,275.0,678.0,235.0,2.6875,6.91
43.0,1384.0,284.0,582.0,224.0,3.9063,21.0
17.0,3646.0,1035.0,1987.0,895.0,2.3603,13.93
21.0,1189.0,281.0,577.0,264.0,3.3155,23.75
5.0,3986.0,737.0,1887.0,687.0,3.7768,21.38
28.0,1148.0,233.0,521.0,212.0,2.9208,9.85
16.0,2272.0,629.0,1689.0,649.0,1.7031,19.5
21.0,1283.0,278.0,684.0,289.0,2.3203,16.35
52.0,2450.0,741.0,1415.0,664.0,2.8229,37.5
37.0,1058.0,224.0,588.0,231.0,2.9737,7.21
14.0,5104.0,1026.0,3513.0,972.0,3.2148,11.7
18.0,1994.0,578.0,3031.0,577.0,2.7614,23.75
41.0,3320.0,713.0,1236.0,659.0,3.5694,27.86
16.0,5209.0,917.0,2284.0,809.0,4.0403,34.61
37.0,1699.0,302.0,889.0,271.0,4.3542,17.98
10.0,3897.0,893.0,1992.0,693.0,4.1591,19.23
19.0,3544.0,542.0,1787.0,560.0,6.7837,26.43
35.0,5275.0,903.0,2892.0,842.0,4.6771,26.64
14.0,3014.0,710.0,2165.0,705.0,3.7837,16.03
4.0,3226.0,838.0,1666.0,800.0,4.1652,18.45
27.0,1781.0,441.0,759.0,340.0,3.3162,11.36
18.0,414.0,86.0,98.0,54.0,1.5417,5.75
35.0,2572.0,504.0,1172.0,519.0,4.6207,30.41
19.0,1991.0,528.0,1202.0,460.0,3.1538,25.21
41.0,2090.0,530.0,2043.0,537.0,1.9706,14.42
49.0,995.0,184.0,462.0,194.0,2.7917,24.2
39.0,1769.0,410.0,1499.0,390.0,3.1212,15.35
33.0,1984.0,420.0,1119.0,387.0,3.4821,23.13
39.0,3521.0,747.0,2256.0,721.0,2.1375,8.75
19.0,2485.0,437.0,1286.0,431.0,4.7466,25.83
38.0,1471.0,329.0,1207.0,335.0,4.0,16.55
33.0,2446.0,396.0,1209.0,412.0,4.3958,14.56
4.0,9089.0,1413.0,3886.0,1243.0,4.6904,17.42
38.0,1889.0,565.0,2087.0,559.0,1.7778,15.4
45.0,1899.0,461.0,1260.0,415.0,2.6667,32.0
36.0,2052.0,287.0,699.0,265.0,7.5557,44.14
10.0,3821.0,631.0,1605.0,609.0,5.5454,21.71
52.0,788.0,463.0,805.0,391.0,0.9142,16.25
17.0,4227.0,729.0,1809.0,679.0,3.2667,26.95
44.0,1168.0,263.0,509.0,256.0,2.7273,26.97
39.0,3599.0,776.0,1569.0,763.0,5.2571,40.54
33.0,1406.0,317.0,1075.0,301.0,3.2813,19.0
37.0,2653.0,754.0,1087.0,698.0,2.3523,32.5
36.0,2093.0,303.0,802.0,300.0,8.0957,50.0001
39.0,1513.0,365.0,1227.0,354.0,3.3929,18.46
34.0,2185.0,372.0,986.0,347.0,4.8125,26.67
37.0,2576.0,468.0,1284.0,428.0,3.3958,13.04
15.0,2981.0,625.0,1694.0,540.0,2.9541,10.67
4.0,3274.0,383.0,1312.0,390.0,8.1611,34.8
33.0,4015.0,663.0,1864.0,664.0,4.3152,15.93
15.0,2126.0,310.0,905.0,306.0,8.9083,50.0001
35.0,1565.0,290.0,861.0,277.0,2.4844,7.7
28.0,3857.0,857.0,2328.0,830.0,4.0156,19.6
32.0,2349.0,452.0,1479.0,425.0,3.9118,11.41
43.0,1461.0,284.0,800.0,258.0,3.2279,18.24
10.0,489.0,82.0,183.0,74.0,6.2702,34.55
22.0,4331.0,637.0,1952.0,654.0,5.4834,23.2
24.0,1307.0,314.0,917.0,291.0,2.2244,9.81
27.0,515.0,201.0,397.0,228.0,2.4135,18.44
12.0,2497.0,491.0,1153.0,462.0,2.8182,12.69
16.0,774.0,122.0,489.0,136.0,5.7628,22.13
36.0,1497.0,264.0,894.0,275.0,3.3066,9.63
18.0,4334.0,641.0,1777.0,661.0,6.0653,10.53
46.0,1504.0,270.0,814.0,306.0,4.3919,15.71
34.0,1610.0,513.0,2050.0,508.0,2.5562,15.63
40.0,519.0,102.0,330.0,95.0,3.0972,10.85
42.0,1787.0,296.0,921.0,287.0,3.8864,17.14
30.0,2662.0,653.0,1997.0,605.0,2.8089,12.06
8.0,3248.0,847.0,2608.0,731.0,2.8214,15.83
17.0,3722.0,670.0,1561.0,604.0,3.6027,21.19
48.0,2464.0,459.0,1179.0,458.0,4.4946,35.86
30.0,1408.0,326.0,1184.0,324.0,1.7165,5.91
16.0,4507.0,1049.0,2261.0,959.0,3.3261,11.84
34.0,2458.0,433.0,1034.0,373.0,5.6738,44.36
33.0,2479.0,382.0,979.0,377.0,4.7308,23.62
38.0,1889.0,407.0,1330.0,396.0,3.9219,20.52
8.0,2029.0,387.0,1000.0,364.0,4.0109,12.59
10.0,2197.0,329.0,1064.0,319.0,4.9766,19.96
52.0,1783.0,395.0,1659.0,412.0,2.9357,10.79
40.0,1538.0,255.0,669.0,263.0,3.3281,17.02
22.0,3015.0,581.0,2491.0,530.0,4.3419,17.63
28.0,3952.0,592.0,1469.0,571.0,6.3144,32.88
10.0,2143.0,593.0,1167.0,548.0,2.0819,10.33
16.0,2792.0,525.0,1696.0,516.0,3.668,17.12
15.0,2150.0,327.0,1094.0,324.0,6.0224,19.85
16.0,1765.0,289.0,743.0,280.0,4.9744,20.97
17.0,2499.0,566.0,781.0,522.0,3.1779,18.65
52.0,2676.0,557.0,1181.0,537.0,3.6058,21.31
24.0,2268.0,330.0,847.0,296.0,3.858,21.44
11.0,939.0,187.0,557.0,190.0,2.375,14.58
25.0,1607.0,280.0,899.0,260.0,3.8194,13.44
11.0,4091.0,864.0,1927.0,765.0,3.0139,19.9
7.0,11853.0,2691.0,4404.0,2447.0,4.2009,27.13
32.0,3817.0,886.0,1888.0,829.0,3.5777,24.56
44.0,1565.0,398.0,1500.0,407.0,2.8125,15.56
15.0,2577.0,360.0,979.0,364.0,10.475999999999999,50.0001
15.0,2000.0,402.0,778.0,369.0,4.3594,22.42
36.0,1047.0,227.0,975.0,239.0,3.1897,15.5
34.0,2142.0,390.0,1305.0,406.0,4.0379,17.28
17.0,1438.0,324.0,675.0,268.0,2.9444,11.93
17.0,1190.0,275.0,1113.0,258.0,2.3571,6.31
34.0,1765.0,284.0,772.0,282.0,5.0118,16.53
12.0,5048.0,1122.0,2209.0,1014.0,3.1573,12.67
29.0,1244.0,266.0,933.0,227.0,1.6981,4.94
24.0,6393.0,1141.0,2743.0,1057.0,5.1384,33.69
17.0,5959.0,1208.0,4115.0,1088.0,2.4053,10.52
40.0,1565.0,269.0,826.0,268.0,5.2035,48.57
49.0,3367.0,523.0,1317.0,495.0,6.706,35.14
36.0,1770.0,499.0,1225.0,459.0,2.56,27.31
8.0,892.0,185.0,427.0,164.0,2.6833,11.88
40.0,2118.0,796.0,2195.0,658.0,1.7976,16.46
47.0,998.0,211.0,597.0,185.0,3.1587,10.04
28.0,2685.0,581.0,1243.0,529.0,4.119,32.4
45.0,907.0,188.0,479.0,161.0,3.0862,7.9
27.0,1672.0,299.0,757.0,282.0,3.6786,15.97
8.0,21086.0,3945.0,9936.0,3790.0,5.8602,26.51
44.0,472.0,81.0,206.0,57.0,2.2083,9.38
27.0,2000.0,310.0,880.0,294.0,5.635,21.89
35.0,842.0,201.0,763.0,189.0,2.6719,10.98
21.0,1795.0,482.0,1114.0,472.0,2.0091,10.15
11.0,1875.0,357.0,1014.0,386.0,4.375,11.5
41.0,1974.0,482.0,965.0,458.0,2.905,15.93
28.0,3337.0,855.0,1520.0,802.0,3.9063,22.5
38.0,1683.0,328.0,1369.0,339.0,3.6196,17.07
36.0,447.0,95.0,2886.0,85.0,4.2578,18.33
30.0,2577.0,404.0,1076.0,374.0,6.7528,45.96
25.0,2267.0,359.0,866.0,348.0,7.79,50.0001
35.0,1254.0,263.0,1092.0,268.0,4.6364,16.31
37.0,375.0,58.0,120.0,37.0,3.9844,15.0
33.0,4583.0,648.0,1760.0,638.0,6.3308,23.06
23.0,1829.0,331.0,891.0,356.0,6.5755,35.99
20.0,1838.0,540.0,615.0,325.0,3.5486,19.38
41.0,1531.0,343.0,1119.0,341.0,4.3646,16.14
17.0,3053.0,595.0,1434.0,557.0,3.4741,24.58
52.0,1345.0,291.0,560.0,294.0,3.7159,49.44
46.0,1098.0,426.0,1510.0,374.0,2.1382,15.63
14.0,2049.0,398.0,1071.0,369.0,3.5,24.08
17.0,1076.0,283.0,171.0,64.0,2.125,8.39
33.0,247.0,80.0,167.0,70.0,3.7059,23.75
28.0,1624.0,289.0,755.0,280.0,4.7083,26.81
22.0,4412.0,925.0,3116.0,817.0,2.6899,8.21
43.0,3044.0,652.0,1456.0,608.0,2.4567,14.0
35.0,1387.0,272.0,610.0,237.0,2.1759,5.95
38.0,1928.0,429.0,1358.0,399.0,4.0687,16.03
16.0,1427.0,319.0,642.0,333.0,1.4241,12.5
43.0,825.0,212.0,820.0,184.0,1.8897,17.43
14.0,3986.0,675.0,2065.0,702.0,5.7192,26.74
11.0,7353.0,1482.0,3571.0,1308.0,2.8097,13.0
50.0,2666.0,613.0,1768.0,555.0,2.6598,15.73
17.0,1201.0,268.0,555.0,277.0,2.1,6.69
35.0,1814.0,367.0,1076.0,372.0,2.7179,8.11
16.0,1332.0,196.0,640.0,193.0,6.0226,19.29
31.0,1318.0,311.0,1164.0,289.0,2.9939,13.55
23.0,6846.0,1078.0,2951.0,1063.0,6.3702,33.2
40.0,2198.0,612.0,1517.0,531.0,1.0951,6.58
34.0,2697.0,313.0,810.0,279.0,12.4291,50.0001
19.0,1863.0,497.0,868.0,503.0,2.2880000000000003,21.0
15.0,1278.0,217.0,653.0,185.0,4.4821,14.03
52.0,2784.0,455.0,957.0,448.0,5.6402,20.98
31.0,1533.0,361.0,1518.0,386.0,1.5608,5.17
35.0,2680.0,634.0,2188.0,611.0,1.9375,5.67
39.0,751.0,207.0,1010.0,231.0,1.6036,13.75
36.0,2191.0,739.0,2931.0,692.0,2.1311,16.31
13.0,3252.0,583.0,1546.0,557.0,5.8243,29.79
37.0,378.0,92.0,503.0,103.0,2.1908,9.46
33.0,296.0,73.0,216.0,63.0,2.675,2.25
36.0,284.0,53.0,130.0,47.0,3.1429,17.92
22.0,1229.0,253.0,733.0,250.0,2.5,10.16
33.0,1013.0,312.0,706.0,266.0,2.1432,19.75
15.0,1606.0,375.0,784.0,342.0,3.7237,10.83
23.0,2446.0,523.0,1132.0,513.0,2.6266,19.85
44.0,2175.0,475.0,1019.0,448.0,4.793,47.08
35.0,796.0,281.0,567.0,257.0,2.1389,26.0
21.0,2500.0,466.0,1428.0,502.0,2.6513,11.33
11.0,3969.0,834.0,1508.0,754.0,4.3409,27.14
40.0,1361.0,240.0,559.0,229.0,6.3516,35.43
27.0,1832.0,415.0,1480.0,414.0,3.9643,18.6
19.0,3252.0,614.0,1971.0,607.0,3.0667,7.58
36.0,2433.0,585.0,1565.0,563.0,3.2344,23.49
16.0,2040.0,325.0,1207.0,324.0,5.0431,16.41
36.0,1805.0,288.0,882.0,308.0,5.3054,27.35
34.0,1170.0,290.0,602.0,266.0,1.7917,8.0
30.0,1197.0,269.0,695.0,279.0,3.4375,15.78
26.0,3606.0,792.0,1683.0,608.0,2.6587,5.74
48.0,1998.0,410.0,1176.0,382.0,3.0455,10.24
36.0,1372.0,295.0,774.0,306.0,3.6618,18.73
45.0,2253.0,431.0,1382.0,392.0,4.2562,22.16
21.0,1141.0,257.0,671.0,195.0,3.8424,15.57
28.0,1732.0,435.0,1198.0,417.0,2.9219,24.13
26.0,1127.0,199.0,543.0,199.0,4.9792,24.0
52.0,1682.0,617.0,873.0,534.0,2.0972,11.25
16.0,5143.0,652.0,2209.0,637.0,7.0173,38.21
27.0,1887.0,487.0,1339.0,428.0,2.9185,22.45
29.0,1133.0,221.0,918.0,239.0,2.8648,7.21
32.0,1780.0,484.0,1732.0,454.0,2.4464,16.96
27.0,1469.0,216.0,578.0,219.0,5.9346,25.36
52.0,3421.0,598.0,1203.0,564.0,4.1618,50.0001
28.0,6175.0,1449.0,5041.0,1408.0,2.8821,15.81
15.0,4420.0,1076.0,1669.0,1016.0,4.6375,35.91
34.0,786.0,341.0,1239.0,320.0,2.3438,15.21
52.0,3017.0,851.0,1588.0,800.0,3.3882,47.14
35.0,1107.0,207.0,641.0,210.0,5.0599,21.67
16.0,2542.0,498.0,1022.0,494.0,4.0,22.34
15.0,2715.0,569.0,1532.0,530.0,2.1829,6.95
13.0,2394.0,458.0,1177.0,389.0,2.6875,7.44
26.0,4473.0,923.0,1518.0,805.0,5.0762,50.0001
32.0,1595.0,309.0,706.0,277.0,2.8958,8.64
39.0,711.0,148.0,347.0,153.0,4.2813,29.72
15.0,3242.0,595.0,1936.0,593.0,4.9706,18.47
11.0,1994.0,477.0,849.0,411.0,4.0187,23.56
16.0,1476.0,294.0,886.0,270.0,5.3259,21.64
29.0,1407.0,265.0,556.0,235.0,3.0521,10.8
24.0,3241.0,461.0,1567.0,446.0,5.5983,23.33
20.0,4620.0,1042.0,1745.0,794.0,2.375,15.88
31.0,2524.0,349.0,1003.0,343.0,7.5196,38.09
19.0,2653.0,680.0,1419.0,579.0,2.3787,9.13
36.0,606.0,132.0,531.0,133.0,1.5809,7.0
15.0,500.0,113.0,261.0,116.0,5.0631,15.4
36.0,1949.0,319.0,909.0,325.0,5.1587,29.66
44.0,2151.0,411.0,849.0,370.0,4.4583,39.71
25.0,848.0,153.0,436.0,155.0,3.9028,9.38
20.0,1950.0,310.0,1054.0,312.0,4.625,22.21
43.0,2116.0,407.0,900.0,361.0,4.1587,21.22
10.0,3194.0,579.0,2088.0,549.0,4.1779,15.91
46.0,206.0,44.0,134.0,51.0,4.15,26.5
11.0,3071.0,911.0,2812.0,774.0,1.2413,8.31
35.0,5113.0,959.0,3004.0,964.0,4.7625,28.13
31.0,2143.0,522.0,2276.0,519.0,1.8095,10.08
43.0,1810.0,343.0,988.0,307.0,3.8203,17.6
52.0,1748.0,362.0,1029.0,366.0,2.0556,10.0
4.0,2630.0,502.0,1150.0,422.0,4.25,10.44
32.0,1070.0,199.0,631.0,195.0,2.6827,9.89
27.0,2375.0,537.0,863.0,452.0,3.0086,12.69
52.0,2990.0,379.0,947.0,361.0,7.8772,50.0001
33.0,4853.0,1105.0,2855.0,1006.0,3.2622,20.86
31.0,1466.0,264.0,608.0,254.0,3.1827,16.21
35.0,4036.0,904.0,3878.0,846.0,3.2957,14.16
36.0,2723.0,547.0,1090.0,519.0,6.3267,50.0001
32.0,2856.0,622.0,1499.0,601.0,3.63,18.34
24.0,3326.0,503.0,1616.0,494.0,5.7457,24.06
16.0,1735.0,380.0,784.0,360.0,4.2566,13.92
40.0,2988.0,690.0,2144.0,667.0,2.3359,18.93
31.0,1516.0,238.0,596.0,255.0,4.3362,15.94
37.0,1508.0,252.0,635.0,241.0,3.75,22.13
33.0,2465.0,536.0,2030.0,522.0,1.5223,5.18
14.0,1671.0,383.0,1079.0,365.0,3.1389,24.87
50.0,3518.0,812.0,1724.0,758.0,3.0833,33.81
42.0,626.0,143.0,625.0,156.0,3.125,16.63
12.0,1958.0,369.0,875.0,354.0,2.3507,9.76
24.0,4248.0,840.0,3118.0,798.0,4.2222,20.72
32.0,3298.0,1228.0,763.0,360.0,1.875,4.78
27.0,3700.0,568.0,1793.0,552.0,5.3668,21.98
22.0,2038.0,260.0,773.0,281.0,9.1569,50.0001
40.0,1301.0,342.0,954.0,336.0,2.3804,15.8
14.0,753.0,193.0,421.0,153.0,4.2463,26.67
15.0,1204.0,326.0,543.0,326.0,1.0278,15.42
13.0,3239.0,849.0,2751.0,813.0,2.6111,10.7
52.0,1963.0,565.0,1628.0,524.0,2.6083,19.38
30.0,2734.0,758.0,2951.0,691.0,1.7689,11.76
4.0,30401.0,4957.0,13251.0,4339.0,4.5841,21.23
34.0,1914.0,549.0,2122.0,529.0,2.5969,15.02
52.0,2117.0,353.0,734.0,328.0,6.767,50.0001
6.0,9104.0,1535.0,3759.0,1481.0,5.1442,17.45
47.0,2530.0,565.0,1262.0,509.0,3.6475,19.71
33.0,1039.0,256.0,1432.0,272.0,3.1103,14.35
18.0,2129.0,363.0,815.0,347.0,2.7679,11.8
29.0,1401.0,317.0,1344.0,306.0,2.0921,6.14
26.0,4607.0,656.0,1769.0,643.0,7.4918,36.76
35.0,782.0,144.0,425.0,140.0,5.4548,20.14
45.0,1222.0,220.0,492.0,205.0,5.539,39.69
52.0,3481.0,751.0,1444.0,718.0,3.9,27.57
15.0,4236.0,753.0,703.0,255.0,3.5625,16.55
52.0,1164.0,257.0,575.0,251.0,3.125,38.04
25.0,2131.0,410.0,1132.0,395.0,5.3508,40.91
27.0,2696.0,622.0,1322.0,543.0,3.0352,13.54
23.0,1759.0,366.0,788.0,359.0,1.8125,9.35
43.0,2483.0,548.0,1212.0,493.0,4.0189,30.29
21.0,3951.0,562.0,1392.0,543.0,5.1439,41.4
34.0,737.0,140.0,362.0,138.0,5.1788,27.0
35.0,4043.0,689.0,1832.0,662.0,5.0761,23.32
27.0,173.0,35.0,117.0,34.0,2.0833,4.5
16.0,3771.0,606.0,2196.0,564.0,7.0113,31.97
5.0,4787.0,910.0,1944.0,806.0,2.6576,9.85
52.0,1388.0,213.0,513.0,211.0,6.1309,41.16
52.0,2274.0,571.0,1167.0,504.0,2.0284,10.16
35.0,2922.0,507.0,1130.0,485.0,5.4510000000000005,34.18
16.0,56.0,7.0,39.0,14.0,2.625,50.0001
25.0,2017.0,454.0,1024.0,428.0,4.4732,24.56
48.0,2059.0,388.0,834.0,405.0,2.9306,6.79
37.0,1193.0,205.0,488.0,224.0,3.625,35.76
27.0,3440.0,787.0,2085.0,748.0,2.5896,10.47
15.0,3303.0,512.0,1687.0,505.0,4.81,9.36
33.0,2314.0,624.0,1714.0,582.0,1.7377,18.39
15.0,2740.0,503.0,1188.0,445.0,3.4519,12.88
43.0,2453.0,490.0,1093.0,438.0,2.9107,8.88
25.0,1947.0,418.0,900.0,354.0,3.8523,19.3
27.0,5640.0,1001.0,3538.0,978.0,5.065,21.54
52.0,3126.0,648.0,1789.0,558.0,1.7616,8.41
47.0,1346.0,383.0,1452.0,371.0,1.7292,19.17
15.0,3052.0,760.0,2097.0,728.0,3.3617,17.81
31.0,1007.0,181.0,563.0,185.0,3.625,9.13
16.0,18.0,6.0,3.0,4.0,0.536,35.0
33.0,2206.0,393.0,973.0,364.0,4.675,28.3
45.0,3025.0,583.0,1980.0,550.0,2.2982,8.75
52.0,3830.0,1142.0,1310.0,963.0,3.4801,50.0001
20.0,5689.0,992.0,3752.0,1002.0,5.5845,30.43
