housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
14.0,6778.0,947.0,2768.0,1014.0,6.1953,25.89
36.0,499.0,115.0,451.0,124.0,2.1705,6.03
29.0,2077.0,524.0,1887.0,489.0,1.4107,5.98
44.0,1399.0,386.0,1419.0,373.0,1.8224,14.38
12.0,4676.0,698.0,1543.0,598.0,6.379,50.0001
28.0,4216.0,948.0,2997.0,896.0,3.7961,16.27
13.0,1610.0,198.0,703.0,217.0,8.7059,32.94
35.0,1141.0,212.0,924.0,212.0,3.1591,14.83
40.0,2011.0,495.0,1528.0,469.0,1.9375,6.99
38.0,5688.0,930.0,2263.0,908.0,6.202999999999999,34.68
9.0,2748.0,521.0,1663.0,565.0,3.5192,11.33
28.0,2024.0,340.0,844.0,309.0,4.7833,36.11
32.0,2552.0,576.0,2161.0,548.0,2.9459,14.44
33.0,2874.0,458.0,1239.0,431.0,5.2329,43.09
42.0,3321.0,688.0,1346.0,658.0,2.4618,10.13
20.0,37.0,11.0,34.0,8.0,1.2,5.0
43.0,1086.0,219.0,715.0,226.0,4.2381,19.35
50.0,1729.0,355.0,617.0,337.0,3.6705,16.7
17.0,785.0,155.0,417.0,136.0,2.3289,5.82
35.0,3306.0,680.0,1742.0,673.0,3.7109,10.91
29.0,2465.0,327.0,859.0,315.0,6.6605,22.07
34.0,721.0,165.0,661.0,171.0,2.0789,9.24
15.0,2423.0,435.0,1366.0,423.0,4.8906,18.18
20.0,1911.0,472.0,1407.0,465.0,2.7647,16.3
30.0,2747.0,515.0,1368.0,453.0,2.9828,8.52
14.0,2647.0,515.0,1487.0,488.0,4.4519,22.79
31.0,1487.0,280.0,854.0,301.0,5.2312,19.76
36.0,1181.0,220.0,775.0,218.0,4.7228,18.38
29.0,1578.0,460.0,1236.0,461.0,2.5658,13.47
27.0,3133.0,1021.0,2242.0,1002.0,2.697,41.25
35.0,1753.0,296.0,615.0,275.0,7.5,50.0001
19.0,2512.0,575.0,1275.0,544.0,4.9375,29.3
33.0,1406.0,317.0,1075.0,301.0,3.2813,19.0
26.0,1021.0,230.0,301.0,208.0,2.625,8.06
21.0,2953.0,419.0,1397.0,410.0,6.541,29.15
37.0,350.0,245.0,1122.0,248.0,2.7634,13.75
36.0,60.0,15.0,42.0,25.0,1.4583,6.75
47.0,1671.0,388.0,895.0,317.0,2.2054,12.15
24.0,1961.0,422.0,1559.0,374.0,1.8299,5.78
48.0,1766.0,444.0,1406.0,421.0,1.7039,5.27
52.0,1575.0,284.0,629.0,284.0,5.6437,31.2
27.0,909.0,236.0,396.0,157.0,2.0786,9.75
26.0,48.0,8.0,19.0,8.0,7.7197,40.0
45.0,1685.0,321.0,815.0,314.0,4.2955,30.97
40.0,1948.0,413.0,1434.0,396.0,3.0313,21.91
32.0,1574.0,447.0,1772.0,463.0,1.8625,9.02
42.0,2225.0,367.0,864.0,381.0,4.1189,17.24
52.0,1241.0,210.0,526.0,214.0,4.4191,33.41
26.0,3234.0,517.0,1597.0,513.0,6.1074,25.86
27.0,3065.0,736.0,1840.0,719.0,3.6417,20.81
30.0,2981.0,605.0,1784.0,573.0,2.45,8.58
26.0,1932.0,280.0,886.0,289.0,5.0855,23.22
24.0,4338.0,558.0,1514.0,549.0,8.8612,50.0001
35.0,1898.0,344.0,1123.0,347.0,5.5792,21.84
15.0,868.0,244.0,1133.0,253.0,2.0995,8.75
52.0,220.0,32.0,55.0,26.0,15.0001,13.13
33.0,1624.0,337.0,1412.0,323.0,4.0385,16.76
36.0,2559.0,469.0,1358.0,445.0,4.5568,20.15
29.0,1213.0,228.0,654.0,246.0,4.5987,25.56
31.0,2348.0,701.0,1413.0,611.0,1.3222,5.14
35.0,1777.0,369.0,1158.0,353.0,3.4107,11.7
34.0,5065.0,788.0,1627.0,766.0,6.8976,33.33
52.0,1420.0,355.0,1080.0,353.0,1.5179,11.61
52.0,836.0,175.0,747.0,166.0,4.125,17.4
48.0,561.0,81.0,240.0,69.0,3.6312,20.28
31.0,431.0,90.0,231.0,78.0,2.184,7.73
20.0,1511.0,328.0,791.0,320.0,2.0221,7.09
34.0,2263.0,423.0,1184.0,407.0,1.7692,7.42
43.0,2506.0,432.0,967.0,428.0,4.7404,50.0001
22.0,2900.0,538.0,1445.0,515.0,4.511,29.68
39.0,3670.0,775.0,1519.0,788.0,4.4081,43.52
14.0,8396.0,1578.0,3952.0,1474.0,3.0565,11.88
25.0,2260.0,692.0,1603.0,673.0,2.11,22.33
23.0,2719.0,538.0,930.0,485.0,2.0154,8.17
20.0,1649.0,408.0,1729.0,362.0,3.3833,11.52
15.0,1474.0,235.0,768.0,238.0,4.1528,13.01
35.0,2400.0,398.0,1218.0,408.0,4.1312,19.38
18.0,2939.0,437.0,1278.0,435.0,7.1425,39.37
13.0,221.0,63.0,286.0,64.0,1.9063,17.5
17.0,5512.0,765.0,2734.0,814.0,6.6073,25.81
35.0,2560.0,441.0,1428.0,468.0,5.6345,22.82
17.0,2971.0,350.0,1180.0,346.0,11.1228,50.0001
28.0,1592.0,304.0,962.0,282.0,1.3304,5.13
18.0,6565.0,1357.0,3079.0,1248.0,4.7515,29.56
16.0,8879.0,1239.0,3468.0,1200.0,8.1125,42.86
27.0,3046.0,605.0,1407.0,571.0,2.9143,9.96
36.0,3097.0,667.0,1484.0,634.0,3.1905,23.53
18.0,5009.0,826.0,2497.0,805.0,4.25,14.63
23.0,1569.0,414.0,1031.0,368.0,1.6267,12.92
38.0,51.0,12.0,41.0,10.0,6.0224,18.75
31.0,3052.0,844.0,1581.0,788.0,3.0744,45.77
36.0,1824.0,357.0,906.0,356.0,2.9911,9.64
25.0,1669.0,348.0,163.0,78.0,5.75,17.66
48.0,1915.0,348.0,1060.0,376.0,3.4044,11.79
30.0,5367.0,1207.0,2667.0,1047.0,3.1796,17.03
10.0,3979.0,761.0,1834.0,671.0,3.5,17.21
15.0,3327.0,1011.0,2683.0,857.0,2.3784,18.54
13.0,1857.0,572.0,838.0,525.0,3.2386,12.92
34.0,294.0,49.0,147.0,47.0,3.0,16.25
42.0,2205.0,451.0,1392.0,423.0,4.3646,21.14
25.0,6612.0,857.0,2519.0,843.0,8.3912,41.9
17.0,1621.0,299.0,1028.0,293.0,5.2722,18.69
16.0,2131.0,424.0,989.0,369.0,2.6071,10.37
20.0,2345.0,322.0,890.0,276.0,10.0187,50.0001
24.0,5321.0,1063.0,4011.0,1047.0,4.3882,18.93
15.0,4363.0,690.0,2410.0,666.0,5.4824,17.97
30.0,2427.0,482.0,1375.0,518.0,2.5737,7.69
32.0,1991.0,504.0,1139.0,423.0,2.0353,11.36
7.0,9759.0,1816.0,2933.0,1168.0,3.4912,15.77
29.0,2756.0,551.0,1381.0,531.0,2.9625,23.73
29.0,1244.0,266.0,933.0,227.0,1.6981,4.94
27.0,3700.0,568.0,1793.0,552.0,5.3668,21.98
24.0,1316.0,249.0,781.0,260.0,3.7578,6.92
27.0,6605.0,1710.0,2665.0,1520.0,3.8088,50.0001
52.0,2792.0,461.0,1177.0,439.0,3.4312,24.38
14.0,3035.0,680.0,1597.0,663.0,3.6036,14.35
35.0,3702.0,648.0,1449.0,614.0,5.3194,31.37
27.0,2264.0,525.0,1485.0,468.0,3.3514,14.91
30.0,1971.0,645.0,2650.0,605.0,2.0357,16.99
26.0,1937.0,286.0,769.0,274.0,6.1185,17.92
19.0,2635.0,427.0,1497.0,410.0,6.3178,24.8
36.0,1430.0,331.0,1502.0,312.0,3.6292,14.52
30.0,1721.0,399.0,1878.0,382.0,2.5363,8.39
24.0,3421.0,656.0,2220.0,645.0,4.7831,21.42
32.0,2389.0,652.0,1672.0,584.0,1.4423,8.83
46.0,1836.0,319.0,767.0,302.0,5.9114,39.9
36.0,1493.0,316.0,989.0,293.0,3.5272,21.37
14.0,7208.0,1012.0,3097.0,1014.0,6.617000000000001,28.52
20.0,1804.0,254.0,831.0,260.0,6.1770000000000005,26.29
28.0,1171.0,299.0,1193.0,273.0,0.8639,4.94
23.0,1881.0,380.0,64.0,37.0,3.875,12.5
27.0,2630.0,722.0,1414.0,634.0,2.8203,19.52
49.0,2527.0,461.0,1344.0,451.0,4.0833,11.44
50.0,1542.0,289.0,654.0,268.0,3.9632,24.0
52.0,1185.0,260.0,635.0,239.0,1.175,5.61
32.0,2065.0,438.0,1075.0,442.0,4.4279,22.64
52.0,2248.0,255.0,813.0,265.0,15.0001,50.0001
29.0,2476.0,434.0,1217.0,416.0,6.2045,39.38
20.0,1431.0,416.0,570.0,225.0,1.4821,14.33
19.0,4526.0,830.0,2318.0,748.0,4.6681,32.07
25.0,3018.0,806.0,2205.0,742.0,3.0199,22.02
52.0,1128.0,207.0,450.0,197.0,3.3542,15.46
23.0,2246.0,437.0,1035.0,386.0,3.7617,17.26
13.0,2962.0,546.0,252.0,103.0,4.4063,15.58
28.0,3241.0,533.0,1334.0,513.0,4.1806,19.96
12.0,932.0,244.0,1043.0,243.0,1.4038,5.43
5.0,1824.0,509.0,892.0,426.0,3.4286,13.75
35.0,871.0,145.0,354.0,154.0,4.3214,34.18
27.0,3794.0,772.0,1756.0,724.0,3.2891,15.06
52.0,2547.0,475.0,1417.0,444.0,1.8214,12.32
26.0,2683.0,555.0,1353.0,526.0,2.4321,8.21
36.0,1940.0,399.0,1076.0,382.0,3.3906,14.78
27.0,2456.0,1111.0,4137.0,1104.0,1.5954,18.75
29.0,2243.0,361.0,1051.0,352.0,6.6632,32.52
28.0,2969.0,648.0,1644.0,570.0,3.4338,5.49
7.0,2221.0,548.0,1440.0,501.0,2.2368,15.46
18.0,7157.0,1869.0,4642.0,1699.0,3.1818,20.8
45.0,726.0,147.0,519.0,135.0,3.375,15.75
49.0,1435.0,322.0,1008.0,329.0,4.0,26.4
25.0,1785.0,248.0,750.0,251.0,6.8407,26.67
26.0,1507.0,270.0,931.0,275.0,5.1645,24.49
17.0,3523.0,669.0,2150.0,666.0,4.5938,25.12
21.0,2500.0,466.0,1428.0,502.0,2.6513,11.33
25.0,2846.0,644.0,2272.0,632.0,2.2,9.87
50.0,1845.0,349.0,1109.0,335.0,2.8971,12.78
32.0,2390.0,336.0,810.0,354.0,8.5759,50.0001
39.0,1419.0,262.0,661.0,278.0,3.0,11.46
35.0,2220.0,388.0,906.0,373.0,3.5938,9.52
21.0,2152.0,527.0,996.0,470.0,3.2386,27.73
33.0,1582.0,272.0,809.0,267.0,5.7059,28.72
25.0,5154.0,1105.0,3196.0,1073.0,2.7566,8.02
11.0,1651.0,533.0,947.0,515.0,1.6806,14.17
27.0,2521.0,484.0,1307.0,456.0,3.0911,8.69
18.0,5252.0,686.0,1870.0,657.0,8.0074,45.41
33.0,620.0,161.0,420.0,164.0,1.8417,15.0
33.0,629.0,76.0,253.0,75.0,7.6286,33.04
22.0,2737.0,512.0,1168.0,442.0,2.83,8.87
25.0,1750.0,341.0,999.0,319.0,5.806,30.87
19.0,1791.0,367.0,327.0,185.0,3.3625,10.0
13.0,3334.0,565.0,2240.0,561.0,7.105,27.39
12.0,15201.0,2418.0,7132.0,2251.0,5.6756,30.18
43.0,1233.0,306.0,1190.0,282.0,2.8371,16.13
26.0,3827.0,814.0,3367.0,810.0,3.15,12.97
11.0,4577.0,836.0,1944.0,700.0,4.0675,14.02
18.0,3339.0,704.0,1727.0,652.0,2.8393,17.32
32.0,1963.0,508.0,2052.0,518.0,1.9076,5.58
16.0,952.0,143.0,530.0,143.0,5.0864,17.53
33.0,1691.0,308.0,792.0,262.0,2.6648,16.46
15.0,3045.0,689.0,1340.0,588.0,3.1953,8.57
33.0,346.0,103.0,488.0,107.0,1.8681,11.25
13.0,3813.0,871.0,1513.0,783.0,2.0807,14.26
25.0,1701.0,427.0,1021.0,399.0,3.0404,14.21
32.0,2297.0,347.0,871.0,342.0,8.1039,38.22
23.0,5465.0,1494.0,2511.0,1359.0,3.4531,21.09
21.0,1787.0,291.0,988.0,301.0,4.35,9.62
49.0,1325.0,277.0,764.0,282.0,3.3125,11.8
35.0,1093.0,192.0,590.0,190.0,2.7009,8.02
43.0,1985.0,440.0,1085.0,407.0,3.4205,13.67
43.0,1690.0,379.0,1017.0,359.0,2.1078,13.35
33.0,2398.0,317.0,832.0,314.0,10.3591,50.0001
18.0,1892.0,568.0,974.0,553.0,2.3715,22.8
31.0,1192.0,307.0,1013.0,283.0,2.0742,7.62
22.0,3328.0,550.0,1309.0,512.0,4.7105,26.62
33.0,1677.0,228.0,629.0,239.0,6.597,49.64
52.0,1740.0,402.0,749.0,335.0,3.5673,27.07
44.0,1631.0,338.0,1197.0,355.0,3.0788,10.0
34.0,2456.0,410.0,1289.0,442.0,4.1818,22.42
18.0,1538.0,425.0,425.0,288.0,5.3369,31.25
17.0,3112.0,872.0,1392.0,680.0,3.0222,17.25
20.0,1454.0,326.0,624.0,262.0,1.925,6.55
33.0,1740.0,342.0,638.0,329.0,3.1912,31.98
37.0,2088.0,510.0,673.0,390.0,5.1048,50.0001
30.0,2353.0,728.0,1365.0,718.0,2.0702,28.33
16.0,1257.0,231.0,559.0,213.0,4.4531,14.43
41.0,3221.0,853.0,1959.0,720.0,1.1108,9.75
11.0,2339.0,436.0,1062.0,380.0,3.9036,18.08
50.0,1951.0,458.0,1362.0,454.0,3.0,16.32
21.0,1568.0,452.0,801.0,422.0,3.5109,22.5
42.0,1650.0,274.0,645.0,256.0,5.6228,37.54
11.0,586.0,125.0,317.0,74.0,2.8906,8.44
27.0,2000.0,310.0,880.0,294.0,5.635,21.89
40.0,1809.0,474.0,826.0,456.0,2.6518,17.98
16.0,2629.0,491.0,1265.0,485.0,4.5066,14.02
6.0,2864.0,642.0,1404.0,603.0,5.5073,26.38
44.0,520.0,116.0,392.0,106.0,3.0132,20.25
19.0,1124.0,290.0,598.0,261.0,1.8984,5.43
20.0,2655.0,432.0,1081.0,379.0,4.5398,14.31
20.0,2919.0,508.0,1711.0,500.0,3.875,14.03
24.0,1752.0,407.0,910.0,427.0,3.3611,13.46
27.0,4742.0,775.0,1682.0,696.0,6.194,50.0001
16.0,3047.0,495.0,1507.0,499.0,5.3008,18.65
44.0,2848.0,623.0,1408.0,576.0,2.1487,8.66
17.0,1573.0,272.0,142.0,55.0,2.1719,42.0
44.0,2352.0,484.0,1517.0,463.0,4.2833,25.8
12.0,2014.0,372.0,1027.0,356.0,3.9261,10.13
30.0,1955.0,388.0,999.0,386.0,4.6328,28.71
15.0,4419.0,822.0,622.0,267.0,3.9688,18.28
45.0,2264.0,504.0,1076.0,472.0,3.0139,19.41
15.0,1969.0,332.0,822.0,324.0,7.8774,39.49
16.0,1332.0,196.0,640.0,193.0,6.0226,19.29
8.0,8302.0,1461.0,5155.0,1370.0,4.0467,12.15
42.0,2101.0,524.0,1212.0,526.0,3.6389,23.92
33.0,1504.0,325.0,584.0,223.0,3.4792,9.46
42.0,1741.0,301.0,723.0,306.0,5.5379,41.05
8.0,21086.0,3945.0,9936.0,3790.0,5.8602,26.51
35.0,2211.0,350.0,1004.0,365.0,5.4639,23.86
9.0,3279.0,530.0,1447.0,510.0,7.4581,29.66
4.0,4952.0,1000.0,2912.0,943.0,3.7538,14.75
39.0,1383.0,459.0,677.0,362.0,2.25,28.13
33.0,2729.0,549.0,2223.0,535.0,4.0362,17.79
18.0,4481.0,780.0,2211.0,775.0,3.9934,12.33
35.0,1859.0,428.0,1208.0,399.0,1.4044,6.17
37.0,2116.0,503.0,1109.0,448.0,2.535,17.4
18.0,4775.0,886.0,1868.0,836.0,2.3355,11.88
36.0,6871.0,1180.0,2216.0,1130.0,8.0499,49.56
27.0,2127.0,628.0,1970.0,534.0,1.4722,9.13
43.0,1356.0,333.0,796.0,329.0,1.7159,18.97
36.0,1808.0,384.0,807.0,383.0,1.8375,7.48
42.0,870.0,170.0,546.0,164.0,4.625,17.38
21.0,1161.0,282.0,724.0,186.0,3.1827,7.17
36.0,1585.0,323.0,1205.0,343.0,4.5306,18.34
30.0,1198.0,251.0,1019.0,214.0,3.0509,8.27
14.0,2324.0,754.0,1026.0,677.0,1.722,15.0
16.0,693.0,185.0,365.0,176.0,2.3417,19.17
28.0,3420.0,691.0,1502.0,656.0,3.4896,14.03
18.0,2791.0,492.0,1187.0,438.0,3.2589,10.3
32.0,4350.0,645.0,1551.0,609.0,7.8279,50.0001
26.0,3604.0,734.0,2605.0,704.0,3.0969,14.38
30.0,2399.0,373.0,1062.0,377.0,6.0094,24.56
15.0,4260.0,746.0,1701.0,669.0,5.1033,41.07
42.0,1437.0,307.0,1035.0,284.0,2.1036,8.83
4.0,14418.0,2282.0,6578.0,2140.0,4.5604,14.59
32.0,1780.0,484.0,1732.0,454.0,2.4464,16.96
15.0,3042.0,588.0,918.0,336.0,3.8333,11.88
27.0,2473.0,400.0,1271.0,427.0,3.5524,8.91
21.0,3521.0,447.0,1396.0,467.0,8.2673,35.87
46.0,3022.0,696.0,1293.0,675.0,2.543,22.07
18.0,897.0,142.0,263.0,110.0,6.1288,35.0
34.0,1379.0,333.0,1156.0,315.0,1.7197,4.89
31.0,602.0,153.0,112.0,47.0,1.0667,3.42
38.0,1713.0,285.0,779.0,286.0,5.6152,35.99
38.0,2982.0,664.0,1122.0,572.0,4.1908,50.0001
19.0,2611.0,503.0,1185.0,483.0,2.3657,9.4
24.0,2563.0,485.0,1174.0,501.0,3.8179,21.61
44.0,865.0,208.0,537.0,183.0,1.9,11.09
36.0,2991.0,822.0,2378.0,751.0,1.3571,7.06
32.0,3214.0,718.0,2316.0,751.0,3.7066,20.68
20.0,2428.0,473.0,1145.0,454.0,3.6797,26.38
23.0,952.0,200.0,321.0,128.0,1.5208,8.9
10.0,5149.0,851.0,2177.0,783.0,6.7957,28.75
40.0,1547.0,434.0,1930.0,427.0,3.3869,15.73
39.0,1573.0,418.0,1258.0,359.0,1.4896,6.95
23.0,6403.0,1370.0,3573.0,1260.0,2.3006,6.9
41.0,1425.0,372.0,1803.0,353.0,1.6731,8.82
26.0,4022.0,1081.0,2457.0,1001.0,2.8042,20.63
21.0,739.0,265.0,861.0,246.0,2.4856,18.13
26.0,4230.0,823.0,2789.0,793.0,2.5179,10.4
52.0,2962.0,557.0,1215.0,506.0,4.7768,30.11
30.0,2958.0,691.0,1616.0,666.0,3.4643,19.18
41.0,1576.0,339.0,1252.0,302.0,1.9798,9.81
32.0,1713.0,321.0,891.0,286.0,3.1429,17.16
35.0,1622.0,302.0,845.0,284.0,4.5769,18.61
21.0,1937.0,389.0,1002.0,373.0,2.6087,9.62
32.0,2108.0,309.0,769.0,274.0,8.7172,50.0001
40.0,1181.0,335.0,1441.0,337.0,2.1136,11.18
21.0,3764.0,1081.0,1919.0,977.0,2.5057,15.63
18.0,1819.0,283.0,919.0,295.0,4.1696,22.25
11.0,5121.0,899.0,2258.0,901.0,4.7168,22.32
33.0,778.0,143.0,258.0,130.0,5.7379999999999995,49.76
17.0,5153.0,1164.0,2949.0,1083.0,3.5603,17.46
35.0,574.0,116.0,610.0,147.0,3.3182,13.33
52.0,1538.0,305.0,819.0,319.0,4.0846,33.36
18.0,2233.0,471.0,919.0,388.0,3.2578,8.52
18.0,4164.0,963.0,2032.0,898.0,2.119,13.31
14.0,2127.0,537.0,1338.0,475.0,3.628,18.85
32.0,2885.0,595.0,1509.0,590.0,3.1795,12.56
16.0,3895.0,896.0,1762.0,855.0,2.6635,13.58
10.0,3484.0,582.0,1469.0,556.0,5.4188,40.22
17.0,20354.0,3493.0,8768.0,3293.0,5.4496,23.89
7.0,5178.0,1336.0,2557.0,1283.0,2.4079,11.14
26.0,1503.0,343.0,699.0,296.0,1.875,8.4
18.0,2327.0,642.0,799.0,335.0,1.8419,9.23
25.0,3670.0,644.0,1815.0,634.0,4.0658,12.74
17.0,2354.0,514.0,775.0,380.0,1.8369,5.94
11.0,436.0,70.0,212.0,75.0,8.6196,50.0001
13.0,4492.0,821.0,2093.0,734.0,4.0709,15.17
52.0,3260.0,1535.0,3260.0,1457.0,0.9,50.0001
10.0,9404.0,1827.0,3208.0,1283.0,3.1086,10.58
34.0,5098.0,778.0,2239.0,778.0,5.6149,27.31
30.0,2661.0,765.0,2324.0,724.0,3.0519,13.75
52.0,1577.0,343.0,836.0,335.0,3.5893,20.66
36.0,1596.0,234.0,654.0,223.0,8.2064,50.0001
26.0,1589.0,259.0,735.0,315.0,4.5714,24.32
19.0,1397.0,271.0,491.0,197.0,8.7397,50.0001
30.0,746.0,172.0,1048.0,163.0,4.1,16.64
48.0,1922.0,409.0,1026.0,335.0,1.7969,11.04
10.0,69.0,16.0,50.0,20.0,3.75,12.08
31.0,7001.0,1282.0,2755.0,1267.0,5.4851,44.11
17.0,3949.0,717.0,1683.0,686.0,3.3802,21.65
46.0,1388.0,254.0,742.0,241.0,4.6458,21.21
31.0,3508.0,585.0,1957.0,588.0,6.6458,28.55
32.0,6699.0,1781.0,2725.0,1544.0,3.3889,28.57
36.0,1823.0,410.0,1589.0,387.0,3.1065,23.41
34.0,3852.0,733.0,1661.0,696.0,4.3269,22.13
16.0,4702.0,806.0,2529.0,814.0,5.1299,23.89
47.0,4234.0,1156.0,1808.0,1093.0,4.2297,42.5
11.0,2836.0,373.0,959.0,335.0,10.5815,50.0001
35.0,2606.0,447.0,1555.0,404.0,4.6864,19.38
52.0,583.0,157.0,730.0,174.0,1.4115,14.06
49.0,1230.0,279.0,669.0,269.0,3.9038,30.83
33.0,1923.0,403.0,1205.0,389.0,1.8333,6.83
21.0,1241.0,248.0,746.0,211.0,3.8056,42.5
19.0,4315.0,1304.0,2490.0,1222.0,2.6437,19.5
25.0,3309.0,902.0,2299.0,837.0,3.0417,23.7
27.0,2530.0,469.0,594.0,326.0,7.2821,50.0001
33.0,2199.0,403.0,1245.0,394.0,2.73,9.69
32.0,2880.0,1063.0,3646.0,1028.0,2.3846,25.83
52.0,1557.0,424.0,1580.0,434.0,2.3277,18.37
21.0,2253.0,416.0,1050.0,411.0,3.141,22.01
42.0,700.0,212.0,662.0,210.0,3.0078,19.17
39.0,3018.0,501.0,1223.0,489.0,6.2924,28.39
17.0,2681.0,454.0,830.0,410.0,5.5507,34.57
6.0,1251.0,268.0,544.0,216.0,3.0694,17.34
49.0,2244.0,442.0,1948.0,423.0,4.7639,25.15
6.0,1537.0,347.0,506.0,280.0,4.8264,14.68
21.0,2725.0,514.0,1466.0,488.0,3.6639,12.86
23.0,7995.0,1254.0,3484.0,1198.0,6.5948,40.4
44.0,1686.0,285.0,712.0,298.0,4.0268,29.86
4.0,9089.0,1413.0,3886.0,1243.0,4.6904,17.42
15.0,5540.0,1319.0,2383.0,1165.0,2.2656,22.62
33.0,3268.0,641.0,1704.0,591.0,3.6849,21.14
52.0,2573.0,639.0,1238.0,529.0,2.6708,10.97
43.0,1006.0,201.0,520.0,199.0,6.5669,37.28
44.0,2172.0,431.0,892.0,420.0,4.1742,34.22
52.0,1732.0,305.0,875.0,311.0,4.325,29.26
19.0,1591.0,279.0,891.0,237.0,5.6573,21.6
32.0,2098.0,378.0,1036.0,385.0,5.0258,25.54
14.0,1687.0,507.0,762.0,451.0,1.6635,6.44
16.0,4241.0,892.0,1771.0,864.0,4.375,16.65
15.0,2936.0,517.0,1182.0,501.0,3.3981,24.69
17.0,4313.0,717.0,2629.0,721.0,5.7579,23.18
40.0,1178.0,244.0,586.0,187.0,2.6477,4.35
26.0,3343.0,455.0,1429.0,457.0,7.0778,33.43
45.0,1928.0,453.0,1323.0,458.0,4.2813,21.01
28.0,1643.0,489.0,1142.0,458.0,3.1607,20.06
15.0,644.0,129.0,137.0,52.0,3.2097,7.13
52.0,1777.0,454.0,671.0,439.0,3.5083,50.0001
39.0,986.0,361.0,1347.0,299.0,2.2907,13.39
40.0,2044.0,538.0,2150.0,524.0,2.1437,9.48
31.0,3757.0,1102.0,3288.0,964.0,1.9309,13.75
25.0,4984.0,1029.0,2414.0,961.0,2.2937,7.23
16.0,5323.0,795.0,2493.0,779.0,5.6762,27.13
34.0,1764.0,243.0,692.0,223.0,8.0331,50.0001
34.0,5871.0,1914.0,2689.0,1789.0,2.8406,33.57
16.0,3730.0,827.0,1346.0,592.0,2.1830000000000003,11.35
51.0,1616.0,374.0,608.0,302.0,3.1932,40.0
5.0,4028.0,896.0,2062.0,826.0,4.0579,16.71
13.0,4595.0,567.0,1643.0,544.0,7.7684,36.23
29.0,1877.0,516.0,1634.0,492.0,1.6875,12.27
9.0,1739.0,358.0,820.0,323.0,4.0556,18.25
23.0,1824.0,354.0,1146.0,362.0,2.8913,6.09
32.0,1967.0,348.0,1144.0,364.0,4.4135,15.01
18.0,1376.0,225.0,670.0,205.0,6.5146,27.76
17.0,2633.0,712.0,1487.0,694.0,2.5392,14.7
7.0,9003.0,1739.0,4445.0,1591.0,3.8160000000000003,14.79
52.0,2944.0,536.0,1034.0,521.0,5.3509,30.21
52.0,2604.0,837.0,1798.0,769.0,1.725,28.75
37.0,3018.0,547.0,1720.0,512.0,2.7269,12.41
3.0,6164.0,1175.0,2198.0,975.0,6.7413,43.59
16.0,2374.0,780.0,913.0,705.0,2.7386,8.75
46.0,2676.0,427.0,1022.0,395.0,6.4288,29.55
19.0,1749.0,406.0,969.0,391.0,3.75,17.34
31.0,2366.0,482.0,1933.0,433.0,3.0234,6.5
18.0,4172.0,806.0,3226.0,790.0,5.7535,29.79
38.0,1130.0,228.0,699.0,241.0,2.65,16.76
26.0,2548.0,647.0,1098.0,540.0,4.3839,29.91
16.0,3216.0,464.0,1504.0,453.0,5.25,16.17
52.0,591.0,173.0,353.0,137.0,4.0904,8.06
32.0,2564.0,513.0,1198.0,459.0,2.9083,11.34
41.0,1406.0,428.0,1174.0,390.0,2.0147,13.75
34.0,3756.0,726.0,2237.0,686.0,3.7562,13.29
14.0,1781.0,346.0,734.0,287.0,2.46,9.3
6.0,4391.0,974.0,1982.0,914.0,3.4291,10.53
36.0,1184.0,240.0,946.0,232.0,4.0357,16.25
52.0,1968.0,472.0,784.0,430.0,3.3702,37.0
42.0,2274.0,429.0,1255.0,397.0,5.1205,22.63
16.0,1795.0,362.0,1642.0,340.0,2.5363,8.63
45.0,2225.0,827.0,2699.0,792.0,1.9209,17.92
16.0,2275.0,659.0,1914.0,614.0,2.033,6.84
33.0,2891.0,793.0,1607.0,754.0,2.1281,13.98
39.0,1740.0,351.0,1098.0,347.0,1.8958,5.13
21.0,4059.0,598.0,2133.0,634.0,5.6949,23.53
17.0,5451.0,1008.0,3533.0,940.0,3.9191,10.16
31.0,1540.0,452.0,1079.0,444.0,1.8571,9.87
43.0,2118.0,569.0,1266.0,500.0,1.7469999999999999,12.1
12.0,4436.0,1133.0,2176.0,1002.0,3.5812,19.86
16.0,1765.0,289.0,743.0,280.0,4.9744,20.97
18.0,2873.0,763.0,1243.0,663.0,5.1702,26.54
11.0,2109.0,592.0,2744.0,607.0,4.0452,20.59
18.0,7432.0,2793.0,3596.0,2270.0,2.8036,22.5
23.0,3578.0,753.0,1455.0,649.0,4.1898,35.91
39.0,1469.0,431.0,1464.0,389.0,2.1638,10.55
19.0,1983.0,283.0,1098.0,275.0,6.6355,27.61
27.0,1444.0,412.0,597.0,311.0,3.1395,31.0
12.0,3900.0,863.0,2145.0,864.0,1.9881,8.52
27.0,2275.0,346.0,1039.0,333.0,6.2217,33.35
14.0,3108.0,451.0,1566.0,434.0,6.2423,30.54
35.0,1810.0,318.0,1164.0,332.0,5.0123,16.57
46.0,1217.0,322.0,662.0,305.0,3.1731,14.03
28.0,3519.0,583.0,1720.0,590.0,4.7973,18.69
15.0,3137.0,509.0,1635.0,544.0,4.6923,12.27
48.0,3136.0,926.0,1443.0,877.0,1.9034,12.39
38.0,1214.0,254.0,723.0,236.0,2.5469,8.78
36.0,2476.0,472.0,1213.0,393.0,3.7333,13.64
