housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
23.0,1662.0,377.0,1318.0,386.0,2.3,12.08
38.0,2553.0,400.0,1042.0,393.0,6.9742,50.0001
12.0,3605.0,576.0,1556.0,549.0,4.9,20.37
29.0,2587.0,489.0,2115.0,475.0,3.7466,16.86
19.0,301.0,65.0,150.0,56.0,3.125,6.56
17.0,1190.0,275.0,1113.0,258.0,2.3571,6.31
11.0,2109.0,592.0,2744.0,607.0,4.0452,20.59
38.0,745.0,152.0,721.0,160.0,1.875,10.29
33.0,2054.0,373.0,1067.0,358.0,3.6023,12.83
7.0,7684.0,1088.0,2812.0,1057.0,6.3401,38.73
17.0,4150.0,1148.0,1808.0,1041.0,3.5051,23.24
8.0,3372.0,430.0,1536.0,448.0,8.4284,37.83
13.0,1632.0,598.0,3356.0,659.0,1.5054,13.75
38.0,2398.0,431.0,911.0,392.0,5.2319,50.0001
35.0,5113.0,959.0,3004.0,964.0,4.7625,28.13
8.0,4627.0,887.0,2739.0,846.0,3.0204,9.31
36.0,1338.0,250.0,709.0,250.0,3.5625,10.14
52.0,1439.0,325.0,738.0,316.0,2.2262,12.99
43.0,1697.0,387.0,1181.0,352.0,1.9234,7.46
20.0,3854.0,1046.0,3555.0,966.0,1.6747,10.0
34.0,2299.0,579.0,1300.0,536.0,1.6435,14.85
48.0,409.0,86.0,148.0,70.0,3.6687,33.5
26.0,1922.0,339.0,1148.0,332.0,2.6058,9.22
18.0,4747.0,846.0,3002.0,872.0,3.9076,15.29
28.0,1445.0,268.0,1017.0,284.0,3.6693,21.1
23.0,3768.0,1261.0,3940.0,1098.0,1.9647,18.62
8.0,4116.0,766.0,1785.0,745.0,3.1672,15.02
22.0,4227.0,658.0,1849.0,619.0,4.7356,19.59
17.0,2358.0,396.0,1387.0,364.0,6.2989999999999995,28.58
41.0,2053.0,435.0,873.0,415.0,3.4091,22.3
11.0,3252.0,701.0,1814.0,660.0,3.2226,18.32
17.0,4814.0,1091.0,3013.0,1078.0,3.2369,16.78
14.0,1944.0,330.0,822.0,314.0,3.5,17.07
5.0,7264.0,1285.0,3670.0,1146.0,5.0443,19.48
23.0,1755.0,508.0,1374.0,506.0,4.3077,29.35
47.0,767.0,195.0,569.0,195.0,2.9514,18.52
33.0,2327.0,479.0,1166.0,472.0,4.2344,26.25
36.0,1493.0,285.0,766.0,272.0,4.8646,21.32
52.0,3887.0,803.0,1768.0,779.0,2.5089,11.9
38.0,1542.0,364.0,1220.0,334.0,1.625,5.28
19.0,4657.0,739.0,1914.0,732.0,5.0509,19.99
52.0,1845.0,336.0,1015.0,337.0,4.1397,33.13
19.0,6308.0,1167.0,3012.0,1112.0,2.9464,11.35
48.0,1740.0,360.0,748.0,357.0,4.7019,41.11
33.0,620.0,161.0,420.0,164.0,1.8417,15.0
42.0,564.0,96.0,220.0,81.0,4.5625,31.88
10.0,974.0,316.0,631.0,286.0,2.3152,14.06
13.0,1939.0,247.0,928.0,244.0,8.1111,37.98
18.0,2821.0,628.0,1636.0,615.0,2.3333,8.4
34.0,1655.0,450.0,870.0,411.0,3.2109,37.6
52.0,1651.0,351.0,973.0,366.0,3.4583,24.09
28.0,1452.0,300.0,919.0,308.0,2.8287,7.31
43.0,1902.0,398.0,1153.0,363.0,1.9375,11.29
24.0,2220.0,411.0,894.0,365.0,4.2891,21.17
15.0,1969.0,332.0,822.0,324.0,7.8774,39.49
17.0,1419.0,436.0,1300.0,360.0,2.0769,10.0
24.0,3305.0,982.0,2085.0,881.0,2.6641,16.82
44.0,2082.0,470.0,1154.0,403.0,4.3611,26.81
39.0,4159.0,655.0,1669.0,651.0,4.6111,24.03
52.0,2079.0,273.0,684.0,275.0,7.9556,37.44
35.0,7922.0,1636.0,3431.0,1329.0,3.4145,4.04
29.0,1599.0,459.0,1143.0,438.0,2.4583,19.91
15.0,2659.0,396.0,1159.0,407.0,5.234,12.49
28.0,3539.0,441.0,1190.0,421.0,10.6796,50.0001
19.0,2897.0,413.0,860.0,367.0,13.1738,50.0001
33.0,2820.0,515.0,976.0,403.0,2.6062,5.26
52.0,2151.0,280.0,762.0,274.0,10.7309,50.0001
27.0,2215.0,440.0,1987.0,449.0,3.0429,12.96
52.0,1753.0,380.0,982.0,380.0,3.4013,18.33
23.0,1731.0,363.0,1210.0,341.0,1.3922,4.95
39.0,440.0,83.0,270.0,97.0,6.0582,15.77
52.0,4001.0,1084.0,2129.0,1037.0,3.5052,39.12
21.0,1416.0,269.0,779.0,200.0,3.1987,27.98
43.0,3700.0,684.0,1488.0,623.0,5.5622,31.36
28.0,3269.0,647.0,1595.0,617.0,2.2336,11.27
34.0,707.0,159.0,381.0,156.0,4.375,34.09
36.0,1379.0,228.0,750.0,227.0,5.5381,28.2
52.0,979.0,314.0,975.0,297.0,1.2375,10.0
34.0,1664.0,292.0,705.0,257.0,5.0,32.94
37.0,934.0,231.0,587.0,230.0,3.625,18.13
36.0,681.0,122.0,360.0,128.0,5.2799,33.26
45.0,2747.0,699.0,1320.0,693.0,3.1576,33.33
27.0,529.0,159.0,193.0,155.0,2.0952,7.13
16.0,1718.0,467.0,896.0,475.0,3.6296,16.09
23.0,3359.0,725.0,1862.0,651.0,2.6719,19.36
38.0,1472.0,305.0,670.0,282.0,2.2407,7.6
12.0,1869.0,356.0,1007.0,323.0,3.125,11.72
52.0,2259.0,417.0,766.0,385.0,2.2981,10.54
21.0,2471.0,473.0,1753.0,451.0,4.025,29.38
26.0,3215.0,827.0,2041.0,737.0,1.0585,4.51
28.0,2490.0,345.0,948.0,361.0,6.4913,41.19
34.0,2590.0,603.0,1658.0,608.0,2.378,19.96
33.0,2559.0,539.0,1583.0,504.0,1.4727,5.3
30.0,3268.0,567.0,1714.0,565.0,4.4583,13.1
20.0,2673.0,452.0,1394.0,449.0,2.625,9.74
31.0,1540.0,452.0,1079.0,444.0,1.8571,9.87
18.0,2127.0,443.0,1168.0,401.0,3.0313,8.0
37.0,1743.0,348.0,1328.0,354.0,3.0944,16.28
36.0,26.0,14.0,58.0,23.0,1.9107,12.5
7.0,2063.0,670.0,1892.0,643.0,1.7301,20.23
52.0,1820.0,300.0,806.0,270.0,3.0147,9.46
31.0,1516.0,400.0,1820.0,398.0,2.1641,12.29
38.0,1851.0,332.0,750.0,314.0,7.3356,42.27
9.0,3603.0,786.0,1782.0,718.0,3.2604,9.33
26.0,3971.0,803.0,1792.0,723.0,2.7128,20.99
4.0,1658.0,301.0,676.0,278.0,3.5714,14.95
28.0,2758.0,623.0,2179.0,631.0,2.3814,11.23
37.0,1965.0,364.0,796.0,335.0,3.625,8.34
52.0,1849.0,287.0,695.0,258.0,6.5372,39.4
35.0,1989.0,634.0,1108.0,593.0,1.6081,28.89
10.0,7566.0,1348.0,3227.0,1199.0,4.744,14.81
22.0,5640.0,889.0,3157.0,887.0,4.1581,12.65
29.0,2347.0,464.0,1135.0,490.0,3.9722,16.1
36.0,385.0,94.0,295.0,92.0,2.9706,14.79
52.0,1722.0,465.0,885.0,437.0,3.0906,50.0001
10.0,479.0,125.0,355.0,108.0,2.7083,18.04
28.0,3952.0,592.0,1469.0,571.0,6.3144,32.88
52.0,1171.0,318.0,1126.0,276.0,1.9762,10.58
30.0,1484.0,414.0,1200.0,351.0,1.7548,9.58
7.0,3418.0,740.0,1583.0,676.0,3.6133,19.61
18.0,4845.0,735.0,1634.0,734.0,8.1489,49.9
33.0,1077.0,271.0,753.0,236.0,1.3462,5.59
14.0,1016.0,219.0,443.0,169.0,2.8071,13.75
35.0,1147.0,365.0,1016.0,296.0,2.3913,19.88
52.0,2530.0,458.0,1122.0,449.0,3.9167,32.16
35.0,2183.0,383.0,976.0,392.0,3.8393,24.35
27.0,1536.0,377.0,553.0,326.0,5.4088,50.0001
14.0,1902.0,338.0,848.0,304.0,5.5395,27.33
34.0,1706.0,276.0,628.0,243.0,4.1842,36.4
52.0,1630.0,379.0,1413.0,405.0,1.933,12.0
25.0,3412.0,455.0,1238.0,406.0,8.3646,39.73
50.0,1542.0,289.0,654.0,268.0,3.9632,24.0
52.0,1704.0,277.0,746.0,262.0,4.7986,32.61
35.0,1813.0,313.0,825.0,316.0,5.2485,32.38
6.0,2445.0,590.0,1189.0,573.0,3.8958,30.11
25.0,4916.0,1243.0,2140.0,1136.0,2.5511,13.41
36.0,1065.0,160.0,398.0,155.0,7.7736,37.81
49.0,2290.0,482.0,1201.0,479.0,3.5,11.33
31.0,2197.0,501.0,944.0,474.0,3.7312,31.94
48.0,1892.0,333.0,804.0,352.0,4.0625,14.32
41.0,1510.0,410.0,1408.0,389.0,1.65,9.42
36.0,1567.0,362.0,1054.0,386.0,3.2594,23.39
34.0,4624.0,781.0,1572.0,719.0,6.5533,50.0001
10.0,1813.0,311.0,827.0,287.0,3.6087,18.21
30.0,1061.0,230.0,851.0,195.0,2.4412,6.16
14.0,4527.0,875.0,1640.0,590.0,2.8594,8.17
19.0,4852.0,1465.0,3171.0,1332.0,2.5924,19.29
52.0,4309.0,942.0,1297.0,798.0,4.6781,50.0001
35.0,1402.0,369.0,654.0,385.0,2.6205,31.88
26.0,1664.0,344.0,1024.0,339.0,3.5192,19.05
52.0,1070.0,224.0,567.0,207.0,2.8603,18.9
52.0,2962.0,557.0,1215.0,506.0,4.7768,30.11
52.0,1885.0,401.0,764.0,373.0,4.0385,26.57
17.0,4466.0,640.0,2166.0,666.0,6.979,33.07
27.0,2190.0,626.0,1768.0,528.0,1.2446,10.38
38.0,980.0,285.0,1308.0,310.0,1.5652,12.31
38.0,1419.0,411.0,1226.0,397.0,2.2188,6.88
32.0,296.0,139.0,511.0,133.0,1.4444,18.21
21.0,1779.0,399.0,1446.0,371.0,2.4414,7.19
52.0,1853.0,437.0,764.0,390.0,1.6429,6.92
35.0,1718.0,345.0,698.0,299.0,2.9243,13.16
42.0,796.0,203.0,697.0,177.0,2.037,9.26
13.0,1115.0,255.0,86.0,32.0,3.5667,11.56
35.0,1375.0,249.0,1015.0,239.0,4.0521,15.18
44.0,2204.0,473.0,1277.0,435.0,1.5539,5.92
26.0,4607.0,656.0,1769.0,643.0,7.4918,36.76
50.0,1741.0,424.0,987.0,383.0,1.5066,5.93
43.0,2364.0,792.0,1359.0,722.0,2.1429,25.0
36.0,1674.0,309.0,818.0,307.0,3.4773,15.04
44.0,917.0,224.0,666.0,220.0,1.685,11.42
52.0,2551.0,417.0,894.0,404.0,6.2425,39.18
35.0,1079.0,247.0,1055.0,243.0,2.375,9.36
34.0,2807.0,768.0,2217.0,744.0,2.4286,20.48
37.0,1566.0,375.0,1223.0,346.0,3.2793,17.45
17.0,4234.0,770.0,2191.0,725.0,3.6445,19.76
18.0,1712.0,509.0,972.0,467.0,4.3971,23.89
18.0,3753.0,752.0,1454.0,668.0,3.7585,18.57
52.0,1901.0,525.0,1856.0,480.0,3.0,15.64
25.0,5980.0,1856.0,5217.0,1772.0,2.506,18.45
44.0,1079.0,210.0,601.0,182.0,2.2411,10.64
43.0,1240.0,312.0,1100.0,311.0,1.575,9.75
50.0,1642.0,322.0,713.0,284.0,3.2984,16.07
7.0,586.0,118.0,232.0,107.0,5.2077,18.13
30.0,1821.0,738.0,1648.0,684.0,0.8836,45.0
24.0,3696.0,1125.0,1685.0,1031.0,2.3789,26.67
9.0,2748.0,521.0,1663.0,565.0,3.5192,11.33
7.0,28258.0,3864.0,12203.0,3701.0,8.4045,45.11
36.0,414.0,104.0,477.0,130.0,3.6719,13.04
5.0,7748.0,1557.0,4768.0,1393.0,5.305,31.12
24.0,2746.0,514.0,731.0,295.0,3.3214,17.64
17.0,6725.0,1051.0,3439.0,1027.0,6.4313,39.31
42.0,4074.0,874.0,2736.0,780.0,2.455,8.24
29.0,1673.0,284.0,794.0,270.0,5.5191,24.58
20.0,5218.0,959.0,2302.0,850.0,3.55,47.67
24.0,4316.0,678.0,2286.0,665.0,5.7018,28.67
40.0,3895.0,929.0,1782.0,910.0,1.3329,7.82
25.0,5950.0,1155.0,4528.0,1064.0,4.2564,20.46
22.0,8350.0,2717.0,9135.0,2452.0,2.5008,16.0
31.0,1944.0,343.0,975.0,334.0,4.9205,24.05
34.0,2338.0,393.0,1031.0,373.0,6.287000000000001,39.64
35.0,2306.0,334.0,828.0,310.0,6.1103,30.16
29.0,2045.0,398.0,912.0,368.0,3.0189,14.41
34.0,2782.0,502.0,1219.0,507.0,5.0779,33.39
15.0,10860.0,1653.0,4178.0,1581.0,6.3249,26.21
33.0,1430.0,344.0,1165.0,328.0,3.0357,20.6
5.0,2494.0,414.0,1416.0,421.0,5.7843,11.01
27.0,3990.0,892.0,1417.0,800.0,4.0439,50.0001
29.0,2861.0,816.0,1715.0,775.0,2.7712,16.09
42.0,2101.0,480.0,945.0,426.0,2.3333,11.6
45.0,543.0,191.0,454.0,181.0,2.3,5.5
33.0,1191.0,198.0,554.0,191.0,2.8021,11.88
36.0,1724.0,322.0,838.0,328.0,4.4831,25.39
29.0,1716.0,323.0,850.0,282.0,2.9324,13.75
20.0,3758.0,798.0,1685.0,757.0,2.3667,9.12
16.0,5130.0,1172.0,3126.0,1046.0,1.6784,7.19
22.0,2038.0,260.0,773.0,281.0,9.1569,50.0001
35.0,930.0,186.0,525.0,201.0,2.0625,15.5
16.0,18.0,6.0,3.0,4.0,0.536,35.0
25.0,2267.0,359.0,866.0,348.0,7.79,50.0001
25.0,287.0,57.0,118.0,50.0,2.3056,16.25
6.0,6106.0,1134.0,3246.0,1062.0,5.2206,28.02
35.0,2108.0,405.0,1243.0,394.0,3.6731,16.7
13.0,1467.0,221.0,688.0,231.0,5.2536,19.19
52.0,1749.0,422.0,837.0,391.0,2.325,10.97
19.0,1616.0,324.0,187.0,80.0,3.7857,7.86
44.0,537.0,173.0,355.0,194.0,2.8571,25.0
8.0,416.0,121.0,936.0,97.0,2.1154,11.72
28.0,3619.0,764.0,1735.0,789.0,6.1404,36.84
35.0,1184.0,200.0,572.0,194.0,4.7143,19.38
39.0,609.0,145.0,690.0,134.0,2.9167,14.58
15.0,2428.0,513.0,1687.0,519.0,4.75,25.44
32.0,2054.0,324.0,843.0,306.0,4.5875,29.07
17.0,7214.0,1994.0,4100.0,1823.0,3.0943,17.45
36.0,1760.0,283.0,562.0,246.0,6.7546,40.24
32.0,2723.0,637.0,1549.0,556.0,2.3942,18.31
36.0,1582.0,313.0,761.0,318.0,2.6055,6.92
35.0,2028.0,554.0,2252.0,521.0,2.4643,18.2
43.0,2268.0,438.0,1151.0,449.0,4.9091,29.32
29.0,1429.0,268.0,672.0,266.0,2.9485,9.88
25.0,5463.0,1265.0,3010.0,1179.0,3.233,19.91
46.0,1425.0,283.0,782.0,273.0,5.0569999999999995,24.63
13.0,2813.0,579.0,1385.0,512.0,2.2202,10.0
33.0,2831.0,510.0,1340.0,504.0,4.8316,23.73
22.0,2105.0,354.0,993.0,365.0,4.6602,22.78
52.0,769.0,206.0,612.0,183.0,2.57,7.2
15.0,1430.0,343.0,704.0,322.0,1.9571,16.25
38.0,1810.0,371.0,1257.0,354.0,3.8355,11.17
13.0,1936.0,384.0,1158.0,367.0,2.75,8.32
22.0,1229.0,253.0,733.0,250.0,2.5,10.16
24.0,1228.0,320.0,537.0,273.0,2.25,19.2
28.0,2685.0,581.0,1243.0,529.0,4.119,32.4
36.0,973.0,219.0,613.0,187.0,1.5625,4.67
15.0,1924.0,262.0,848.0,277.0,5.3886,12.53
52.0,408.0,143.0,313.0,143.0,1.815,11.67
22.0,2409.0,582.0,1887.0,578.0,1.4089,9.42
24.0,3124.0,560.0,1312.0,542.0,6.3021,33.38
18.0,1348.0,238.0,631.0,247.0,5.3154,28.94
33.0,1994.0,405.0,993.0,403.0,3.766,16.39
36.0,3129.0,392.0,862.0,334.0,15.0001,50.0001
10.0,3194.0,579.0,2088.0,549.0,4.1779,15.91
22.0,2935.0,523.0,1927.0,530.0,2.5875,7.04
23.0,1276.0,437.0,1359.0,376.0,1.9609,15.5
43.0,1485.0,270.0,653.0,251.0,3.0,14.17
52.0,2307.0,583.0,1127.0,548.0,1.8447,19.82
34.0,963.0,159.0,392.0,176.0,4.0156,13.47
22.0,2593.0,637.0,1249.0,623.0,3.75,21.25
35.0,2159.0,343.0,833.0,335.0,5.3738,36.51
50.0,1985.0,454.0,1090.0,410.0,1.825,10.66
26.0,2110.0,409.0,1146.0,407.0,4.3698,22.96
7.0,9729.0,1210.0,4160.0,1214.0,8.9088,41.53
41.0,1353.0,286.0,751.0,250.0,2.7401,13.17
17.0,2112.0,480.0,1893.0,433.0,4.0388,12.04
27.0,3467.0,545.0,1798.0,493.0,4.8717,20.41
34.0,2629.0,369.0,966.0,375.0,10.1241,50.0001
44.0,1558.0,333.0,1095.0,316.0,4.0043,13.35
14.0,2137.0,345.0,1151.0,352.0,5.752999999999999,18.55
17.0,6440.0,1204.0,3266.0,1142.0,2.7137,7.2
28.0,2949.0,1003.0,4551.0,930.0,1.9026,13.19
42.0,2043.0,378.0,869.0,416.0,3.5,18.11
31.0,1161.0,267.0,1175.0,282.0,3.0114,17.7
7.0,9003.0,1739.0,4445.0,1591.0,3.8160000000000003,14.79
28.0,2136.0,575.0,1799.0,476.0,1.5427,9.57
27.0,5665.0,1281.0,3612.0,1191.0,3.0542,14.21
12.0,5048.0,1122.0,2209.0,1014.0,3.1573,12.67
11.0,5873.0,1455.0,3089.0,1365.0,3.5504,17.38
47.0,1882.0,361.0,797.0,342.0,3.5848,14.08
49.0,1785.0,386.0,1267.0,380.0,3.5208,25.12
29.0,2385.0,513.0,1788.0,510.0,3.8421,22.07
47.0,2312.0,332.0,1044.0,282.0,9.459,50.0001
27.0,727.0,136.0,467.0,144.0,3.7188,25.0
25.0,1994.0,287.0,704.0,283.0,7.7799,44.73
41.0,1353.0,379.0,1536.0,416.0,2.1687,15.7
16.0,2697.0,490.0,1462.0,515.0,4.2051,19.03
24.0,4144.0,826.0,2127.0,772.0,2.5172,9.6
36.0,294.0,67.0,266.0,80.0,3.5385,13.44
28.0,1745.0,379.0,1011.0,370.0,2.0391,5.98
14.0,6920.0,996.0,3196.0,978.0,5.0672,17.13
16.0,3331.0,839.0,1955.0,763.0,1.6148,8.66
42.0,1765.0,263.0,753.0,260.0,8.5608,50.0001
31.0,1340.0,235.0,1336.0,270.0,4.2361,17.95
52.0,2260.0,416.0,994.0,412.0,4.1164,19.82
8.0,4454.0,1058.0,2595.0,1027.0,4.5615,28.26
5.0,403.0,48.0,208.0,54.0,12.632,50.0001
29.0,1421.0,462.0,520.0,339.0,2.2969,45.0
36.0,1446.0,306.0,678.0,295.0,2.8409,15.3
20.0,2498.0,546.0,1185.0,506.0,3.2243,10.79
34.0,1186.0,300.0,774.0,271.0,1.575,5.71
33.0,1523.0,391.0,753.0,298.0,2.6591,18.38
36.0,975.0,243.0,809.0,233.0,2.8929,11.81
30.0,4635.0,800.0,2307.0,754.0,3.6548,8.47
31.0,2851.0,804.0,1410.0,782.0,4.0893,38.15
24.0,2831.0,502.0,1462.0,503.0,4.5,15.83
43.0,1951.0,288.0,725.0,308.0,6.3359,16.93
30.0,1198.0,251.0,1019.0,214.0,3.0509,8.27
21.0,5751.0,1082.0,2230.0,1016.0,4.3458,40.75
19.0,3090.0,552.0,1621.0,520.0,4.0806,18.92
10.0,105.0,42.0,125.0,39.0,0.9722,13.75
25.0,2321.0,398.0,1434.0,386.0,3.5341,12.08
28.0,3375.0,559.0,1754.0,554.0,5.5446,22.89
29.0,2374.0,562.0,1617.0,463.0,2.6531,10.83
52.0,1587.0,444.0,878.0,449.0,1.7652,33.68
48.0,1274.0,313.0,971.0,291.0,3.7738,22.06
37.0,1834.0,551.0,1967.0,476.0,2.137,12.66
33.0,1653.0,334.0,814.0,328.0,3.1406,16.31
23.0,2179.0,308.0,926.0,299.0,5.9345,25.96
36.0,2707.0,550.0,1827.0,545.0,3.3371,9.46
41.0,268.0,75.0,198.0,82.0,3.2222,15.63
15.0,2485.0,742.0,1994.0,670.0,2.8333,18.32
28.0,238.0,58.0,142.0,31.0,0.4999,50.0001
30.0,3326.0,746.0,1704.0,703.0,2.875,13.53
35.0,1149.0,277.0,909.0,214.0,1.7411,9.67
35.0,1032.0,207.0,954.0,191.0,2.8906,13.48
37.0,1255.0,238.0,671.0,278.0,3.7019,13.86
52.0,3260.0,1535.0,3260.0,1457.0,0.9,50.0001
30.0,1170.0,258.0,610.0,243.0,3.4427,26.35
10.0,3659.0,650.0,1476.0,515.0,3.8869,12.59
33.0,4853.0,1105.0,2855.0,1006.0,3.2622,20.86
27.0,1596.0,297.0,1703.0,289.0,4.1,18.49
26.0,1809.0,640.0,2543.0,640.0,2.3536,50.0
20.0,6462.0,1294.0,3288.0,1235.0,4.3393,23.12
29.0,3429.0,524.0,1518.0,520.0,7.218,40.07
43.0,1233.0,306.0,1190.0,282.0,2.8371,16.13
27.0,1146.0,189.0,595.0,197.0,4.5833,19.85
36.0,1447.0,276.0,799.0,275.0,4.7639,26.56
42.0,997.0,374.0,982.0,372.0,2.9423,20.0
26.0,3156.0,857.0,2394.0,787.0,3.01,19.19
16.0,3592.0,642.0,1740.0,629.0,3.0703,12.6
40.0,2124.0,370.0,998.0,372.0,5.3369,37.04
41.0,2123.0,425.0,1032.0,435.0,4.6957,28.48
40.0,1815.0,428.0,1807.0,413.0,3.0882,16.07
28.0,5448.0,1089.0,2100.0,1023.0,4.7475,47.46
39.0,1415.0,369.0,1467.0,351.0,3.015,15.63
42.0,3157.0,676.0,1603.0,629.0,3.7422,29.26
19.0,3225.0,548.0,1760.0,542.0,4.0227,12.65
16.0,1816.0,365.0,1367.0,355.0,4.235,15.63
29.0,1018.0,235.0,684.0,248.0,3.3333,19.88
18.0,1810.0,305.0,1189.0,326.0,5.2227,21.35
16.0,2534.0,557.0,638.0,244.0,2.2101,8.88
52.0,48.0,6.0,41.0,10.0,10.2264,11.25
16.0,3491.0,502.0,1496.0,509.0,6.6207,27.05
27.0,10806.0,1440.0,3511.0,1352.0,12.7296,50.0001
23.0,2068.0,658.0,1898.0,570.0,2.5506,23.08
52.0,2248.0,422.0,870.0,377.0,3.4732,24.62
18.0,2105.0,302.0,830.0,286.0,6.3822,36.25
25.0,4044.0,551.0,1699.0,533.0,8.0837,38.06
15.0,2199.0,453.0,899.0,347.0,2.35,10.78
32.0,2274.0,406.0,982.0,393.0,5.3254,38.52
30.0,2512.0,597.0,1390.0,523.0,2.3725,7.72
48.0,814.0,165.0,490.0,176.0,3.1406,22.31
33.0,3455.0,683.0,1704.0,663.0,4.0154,22.57
42.0,2206.0,451.0,989.0,444.0,3.125,14.39
34.0,1747.0,395.0,935.0,362.0,1.625,7.94
41.0,1974.0,482.0,965.0,458.0,2.905,15.93
33.0,4100.0,740.0,2580.0,730.0,3.7321,13.42
37.0,1002.0,270.0,1092.0,273.0,1.6333,9.45
4.0,8417.0,1657.0,4631.0,1468.0,3.6949,11.58
40.0,929.0,257.0,576.0,229.0,2.125,13.75
36.0,1219.0,258.0,639.0,245.0,1.9464,5.7
37.0,2988.0,677.0,2354.0,666.0,3.4345,23.55
27.0,1199.0,224.0,463.0,199.0,2.9063,9.22
52.0,2696.0,572.0,925.0,552.0,5.0365,50.0
19.0,689.0,143.0,355.0,127.0,1.7333,7.0
34.0,2770.0,544.0,1409.0,535.0,3.2338,10.18
17.0,1768.0,474.0,1079.0,436.0,1.7823,20.53
44.0,121.0,29.0,153.0,30.0,2.1964,15.0
9.0,3124.0,415.0,1169.0,407.0,6.7694,27.51
36.0,613.0,166.0,425.0,147.0,2.2031,9.38
35.0,352.0,62.0,184.0,57.0,3.6691,13.75
35.0,1963.0,310.0,919.0,297.0,4.7583,25.86
9.0,5329.0,1284.0,2827.0,1202.0,2.7374,15.0
15.0,16042.0,2602.0,7732.0,2552.0,5.6716,33.04
15.0,2781.0,498.0,1389.0,475.0,5.614,22.33
21.0,9807.0,1614.0,4199.0,1554.0,5.0145,24.66
9.0,8185.0,1525.0,3630.0,1466.0,4.1667,19.77
23.0,7063.0,1176.0,3100.0,1112.0,4.8229,19.26
32.0,2167.0,421.0,1301.0,394.0,1.9718,6.98
52.0,2846.0,705.0,1519.0,620.0,2.1976,9.79
25.0,596.0,115.0,426.0,137.0,3.0221,21.43
52.0,1207.0,302.0,1008.0,269.0,3.3816,26.25
52.0,1682.0,617.0,873.0,534.0,2.0972,11.25
35.0,2418.0,375.0,988.0,374.0,6.0936,36.54
39.0,2840.0,733.0,2606.0,737.0,1.9429,7.64
33.0,1256.0,331.0,1315.0,321.0,1.9286,7.85
31.0,1960.0,380.0,1356.0,356.0,4.0625,22.59
15.0,10265.0,1860.0,4591.0,1906.0,3.07,14.26
35.0,1090.0,267.0,1339.0,263.0,2.1607,9.76
24.0,2563.0,485.0,1174.0,501.0,3.8179,21.61
21.0,730.0,263.0,965.0,224.0,2.0511,35.0
39.0,1565.0,364.0,1389.0,360.0,2.7443,11.39
36.0,2191.0,531.0,1563.0,524.0,2.5164,11.42
37.0,2584.0,453.0,1333.0,481.0,4.3661,21.99
52.0,1358.0,272.0,574.0,267.0,5.6454,50.0001
6.0,3028.0,778.0,1531.0,736.0,4.4259,15.8
52.0,902.0,237.0,846.0,227.0,3.625,12.5
52.0,2959.0,683.0,1145.0,666.0,4.2222,36.16
19.0,928.0,317.0,845.0,319.0,1.6318,18.75
32.0,1741.0,373.0,872.0,333.0,3.4219,19.45
32.0,1854.0,471.0,1363.0,478.0,2.6406,15.67
40.0,855.0,208.0,745.0,222.0,3.0125,22.4
22.0,5791.0,706.0,2059.0,673.0,10.9201,50.0001
34.0,2001.0,388.0,1461.0,397.0,3.8304,18.3
30.0,1461.0,341.0,1014.0,345.0,2.4667,10.6
26.0,1149.0,193.0,500.0,194.0,5.078,16.34
34.0,1903.0,293.0,887.0,306.0,6.148,31.38
17.0,5593.0,732.0,1992.0,660.0,7.2965,34.29
34.0,1973.0,367.0,843.0,345.0,6.077000000000001,47.27
28.0,579.0,184.0,673.0,202.0,2.625,18.75
30.0,2831.0,862.0,3649.0,883.0,1.9668,15.21
39.0,786.0,132.0,288.0,132.0,3.5156,21.89
33.0,2865.0,864.0,2061.0,790.0,2.6268,20.13
26.0,2286.0,444.0,498.0,216.0,2.065,9.61
16.0,868.0,178.0,44.0,21.0,3.0,17.5
41.0,3545.0,698.0,1221.0,651.0,4.3,50.0001
31.0,938.0,238.0,425.0,157.0,1.0486,3.67
18.0,4928.0,773.0,2952.0,754.0,5.8855,31.38
21.0,3098.0,646.0,1351.0,614.0,2.5980000000000003,10.67
26.0,1399.0,277.0,1285.0,276.0,4.0,16.01
22.0,1194.0,207.0,545.0,223.0,3.8603,13.43
14.0,1878.0,614.0,1874.0,559.0,2.5267,23.18
13.0,4256.0,619.0,1948.0,622.0,5.2051,16.74
40.0,1082.0,318.0,1085.0,273.0,1.7054,11.72
4.0,1949.0,458.0,868.0,398.0,5.0151,28.52
29.0,3058.0,488.0,1197.0,474.0,5.3903,28.66
9.0,1961.0,595.0,966.0,275.0,3.8125,9.67
43.0,1077.0,199.0,447.0,182.0,3.0139,11.56
16.0,1592.0,369.0,1039.0,351.0,3.6364,20.7
19.0,3430.0,601.0,1817.0,571.0,4.7875,16.36
37.0,973.0,221.0,842.0,178.0,1.6645,9.49
29.0,1202.0,290.0,383.0,156.0,1.3371,6.69
47.0,1303.0,278.0,694.0,269.0,2.5969,9.28
35.0,1148.0,258.0,975.0,253.0,4.037,17.33
21.0,1667.0,303.0,861.0,276.0,2.6012,9.22
52.0,589.0,132.0,288.0,131.0,3.5156,20.0
40.0,1875.0,460.0,869.0,438.0,3.2321,24.36
7.0,11818.0,1745.0,5499.0,1600.0,5.3678,23.17
17.0,2255.0,416.0,1171.0,411.0,2.875,12.98
